Date,zone,centre,Gram Dal_Price
29-05-96,1,JAMMU,NA
29-05-96,1,AMRITSAR,1400
29-05-96,1,LUDHIANA,1150
29-05-96,1,LUCKNOW,NA
29-05-96,1,KANPUR,NA
29-05-96,1,CHANDIGARH,NA
29-05-96,1,DELHI,1040
29-05-96,2,AHMEDABAD,1350
29-05-96,2,RAJKOT,1300
29-05-96,2,PANAJI,1350
29-05-96,2,BHOPAL,1200
29-05-96,2,INDORE,1200
29-05-96,2,MUMBAI,1300
29-05-96,2,NAGPUR,NA
29-05-96,2,JAIPUR,1050
29-05-96,2,JODHPUR,1025
29-05-96,3,GUWAHATI,1250
29-05-96,3,PATNA,NA
29-05-96,3,SHILLONG,1350
29-05-96,3,AIZAWL,2250
29-05-96,3,BHUBANESHWAR,1400
29-05-96,3,CUTTACK,1394
29-05-96,3,KOLKATA,1200
29-05-96,3,AGARTALA,1440
29-05-96,4,HYDERABAD,1315
29-05-96,4,VIJAYAWADA,1350
29-05-96,4,BANGALORE,1335
29-05-96,4,THIRUVANANTHAPURAM,3000
29-05-96,4,ERNAKULAM,2600
29-05-96,4,CHENNAI,1388
29-05-96,4,MADURAI,1557
29-05-96,4,PONDICHERRY,1550
05-06-96,1,HISAR,1030
05-06-96,1,KARNAL,1100
05-06-96,1,SHIMLA,1300
05-06-96,1,MANDI,1290
05-06-96,1,SRINAGAR,NA
05-06-96,1,JAMMU,NA
05-06-96,1,AMRITSAR,1400
05-06-96,1,LUDHIANA,1160
05-06-96,1,LUCKNOW,NA
05-06-96,1,KANPUR,NA
05-06-96,1,CHANDIGARH,NA
05-06-96,1,DELHI,1060
05-06-96,2,AHMEDABAD,1350
05-06-96,2,RAJKOT,1300
05-06-96,2,PANAJI,1350
05-06-96,2,BHOPAL,1200
05-06-96,2,INDORE,1200
05-06-96,2,MUMBAI,1300
05-06-96,2,NAGPUR,NA
05-06-96,2,JAIPUR,1050
05-06-96,2,JODHPUR,1025
05-06-96,3,GUWAHATI,1250
05-06-96,3,PATNA,NA
05-06-96,3,SHILLONG,1350
05-06-96,3,AIZAWL,2250
05-06-96,3,BHUBANESHWAR,1350
05-06-96,3,CUTTACK,1310
05-06-96,3,KOLKATA,1210
05-06-96,3,AGARTALA,1440
05-06-96,4,HYDERABAD,1315
05-06-96,4,VIJAYAWADA,1350
05-06-96,4,BANGALORE,1335
05-06-96,4,THIRUVANANTHAPURAM,3000
05-06-96,4,ERNAKULAM,2600
05-06-96,4,CHENNAI,1388
05-06-96,4,MADURAI,1557
05-06-96,4,PONDICHERRY,1550
12-06-96,1,HISAR,1030
12-06-96,1,KARNAL,1100
12-06-96,1,SHIMLA,1400
12-06-96,1,MANDI,1360
12-06-96,1,SRINAGAR,NA
12-06-96,1,JAMMU,NA
12-06-96,1,AMRITSAR,1400
12-06-96,1,LUDHIANA,1270
12-06-96,1,LUCKNOW,NA
12-06-96,1,KANPUR,NA
12-06-96,1,CHANDIGARH,1350
12-06-96,1,DELHI,1085
12-06-96,2,AHMEDABAD,1350
12-06-96,2,RAJKOT,1300
12-06-96,2,PANAJI,1350
12-06-96,2,BHOPAL,1200
12-06-96,2,INDORE,1200
12-06-96,2,MUMBAI,1300
12-06-96,2,NAGPUR,NA
12-06-96,2,JAIPUR,1050
12-06-96,2,JODHPUR,1025
12-06-96,3,GUWAHATI,1250
12-06-96,3,PATNA,NA
12-06-96,3,SHILLONG,1350
12-06-96,3,AIZAWL,2250
12-06-96,3,BHUBANESHWAR,1350
12-06-96,3,CUTTACK,1310
12-06-96,3,KOLKATA,1210
12-06-96,3,AGARTALA,1380
12-06-96,4,HYDERABAD,1315
12-06-96,4,VIJAYAWADA,1350
12-06-96,4,BANGALORE,1335
12-06-96,4,THIRUVANANTHAPURAM,3000
12-06-96,4,ERNAKULAM,2600
12-06-96,4,CHENNAI,1388
12-06-96,4,MADURAI,1557
12-06-96,4,PONDICHERRY,1550
19-06-96,1,HISAR,1050
19-06-96,1,KARNAL,1100
19-06-96,1,SHIMLA,1400
19-06-96,1,MANDI,1360
19-06-96,1,SRINAGAR,NA
19-06-96,1,JAMMU,NA
19-06-96,1,AMRITSAR,1400
19-06-96,1,LUDHIANA,1110
19-06-96,1,LUCKNOW,NA
19-06-96,1,KANPUR,NA
19-06-96,1,CHANDIGARH,NA
19-06-96,1,DELHI,1065
19-06-96,2,AHMEDABAD,1325
19-06-96,2,RAJKOT,1250
19-06-96,2,PANAJI,NA
19-06-96,2,BHOPAL,1160
19-06-96,2,INDORE,1100
19-06-96,2,MUMBAI,NA
19-06-96,2,NAGPUR,NA
19-06-96,2,JAIPUR,1100
19-06-96,2,JODHPUR,1050
19-06-96,3,GUWAHATI,1220
19-06-96,3,PATNA,NA
19-06-96,3,SHILLONG,NA
19-06-96,3,AIZAWL,1400
19-06-96,3,BHUBANESHWAR,1350
19-06-96,3,CUTTACK,1331
19-06-96,3,KOLKATA,1220
19-06-96,3,AGARTALA,NA
19-06-96,4,HYDERABAD,1360
19-06-96,4,VIJAYAWADA,1350
19-06-96,4,BANGALORE,NA
19-06-96,4,THIRUVANANTHAPURAM,3000
19-06-96,4,ERNAKULAM,2600
19-06-96,4,CHENNAI,NA
19-06-96,4,MADURAI,NA
19-06-96,4,PONDICHERRY,NA
26-06-96,1,HISAR,1100
26-06-96,1,KARNAL,1125
26-06-96,1,SHIMLA,1400
26-06-96,1,MANDI,1360
26-06-96,1,SRINAGAR,NA
26-06-96,1,JAMMU,NA
26-06-96,1,AMRITSAR,1225
26-06-96,1,LUDHIANA,1150
26-06-96,1,LUCKNOW,NA
26-06-96,1,KANPUR,NA
26-06-96,1,CHANDIGARH,NA
26-06-96,1,DELHI,1060
26-06-96,2,AHMEDABAD,1300
26-06-96,2,RAJKOT,1300
26-06-96,2,PANAJI,NA
26-06-96,2,BHOPAL,1150
26-06-96,2,INDORE,1135
26-06-96,2,MUMBAI,1275
26-06-96,2,NAGPUR,NA
26-06-96,2,JAIPUR,NA
26-06-96,2,JODHPUR,NA
26-06-96,3,GUWAHATI,1220
26-06-96,3,PATNA,1200
26-06-96,3,SHILLONG,NA
26-06-96,3,AIZAWL,NA
26-06-96,3,BHUBANESHWAR,1300
26-06-96,3,CUTTACK,1321
26-06-96,3,KOLKATA,NA
26-06-96,3,AGARTALA,NA
26-06-96,4,HYDERABAD,1310
26-06-96,4,VIJAYAWADA,1350
26-06-96,4,BANGALORE,NA
26-06-96,4,THIRUVANANTHAPURAM,3000
26-06-96,4,ERNAKULAM,2600
26-06-96,4,CHENNAI,NA
26-06-96,4,MADURAI,NA
26-06-96,4,PONDICHERRY,1530
03-07-96,1,HISAR,1100
03-07-96,1,KARNAL,1100
03-07-96,1,SHIMLA,1400
03-07-96,1,MANDI,1360
03-07-96,1,SRINAGAR,NA
03-07-96,1,JAMMU,NA
03-07-96,1,AMRITSAR,1225
03-07-96,1,LUDHIANA,1130
03-07-96,1,LUCKNOW,NA
03-07-96,1,KANPUR,NA
03-07-96,1,CHANDIGARH,1300
03-07-96,1,DELHI,1040
03-07-96,2,AHMEDABAD,1350
03-07-96,2,RAJKOT,1300
03-07-96,2,PANAJI,NA
03-07-96,2,BHOPAL,1200
03-07-96,2,INDORE,1135
03-07-96,2,MUMBAI,NA
03-07-96,2,NAGPUR,NA
03-07-96,2,JAIPUR,1100
03-07-96,2,JODHPUR,1050
03-07-96,3,GUWAHATI,NA
03-07-96,3,PATNA,1250
03-07-96,3,SHILLONG,NA
03-07-96,3,AIZAWL,1400
03-07-96,3,BHUBANESHWAR,1300
03-07-96,3,CUTTACK,1321
03-07-96,3,KOLKATA,NA
03-07-96,3,AGARTALA,NA
03-07-96,4,HYDERABAD,1310
03-07-96,4,VIJAYAWADA,1320
03-07-96,4,BANGALORE,NA
03-07-96,4,THIRUVANANTHAPURAM,NA
03-07-96,4,ERNAKULAM,NA
03-07-96,4,CHENNAI,NA
03-07-96,4,MADURAI,NA
03-07-96,4,PONDICHERRY,NA
10-07-96,1,HISAR,1100
10-07-96,1,KARNAL,1100
10-07-96,1,SHIMLA,1400
10-07-96,1,MANDI,1360
10-07-96,1,SRINAGAR,NA
10-07-96,1,JAMMU,NA
10-07-96,1,AMRITSAR,1200
10-07-96,1,LUDHIANA,1140
10-07-96,1,LUCKNOW,1250
10-07-96,1,KANPUR,1140
10-07-96,1,CHANDIGARH,NA
10-07-96,1,DELHI,1040
10-07-96,2,AHMEDABAD,1300
10-07-96,2,RAJKOT,1250
10-07-96,2,PANAJI,1350
10-07-96,2,BHOPAL,1150
10-07-96,2,INDORE,1135
10-07-96,2,MUMBAI,1425
10-07-96,2,NAGPUR,1375
10-07-96,2,JAIPUR,NA
10-07-96,2,JODHPUR,NA
10-07-96,3,GUWAHATI,NA
10-07-96,3,PATNA,NA
10-07-96,3,SHILLONG,NA
10-07-96,3,AIZAWL,1400
10-07-96,3,BHUBANESHWAR,1300
10-07-96,3,CUTTACK,1342
10-07-96,3,KOLKATA,1150
10-07-96,3,AGARTALA,1370
10-07-96,4,HYDERABAD,1310
10-07-96,4,VIJAYAWADA,1320
10-07-96,4,BANGALORE,NA
10-07-96,4,THIRUVANANTHAPURAM,NA
10-07-96,4,ERNAKULAM,NA
10-07-96,4,CHENNAI,1317
10-07-96,4,MADURAI,1391
10-07-96,4,PONDICHERRY,1500
17-07-96,1,HISAR,1100
17-07-96,1,KARNAL,1100
17-07-96,1,SHIMLA,1400
17-07-96,1,MANDI,1360
17-07-96,1,SRINAGAR,NA
17-07-96,1,JAMMU,NA
17-07-96,1,AMRITSAR,1200
17-07-96,1,LUDHIANA,1140
17-07-96,1,LUCKNOW,1300
17-07-96,1,KANPUR,1180
17-07-96,1,CHANDIGARH,NA
17-07-96,1,DELHI,1065
17-07-96,2,AHMEDABAD,1300
17-07-96,2,RAJKOT,1350
17-07-96,2,PANAJI,1350
17-07-96,2,BHOPAL,1150
17-07-96,2,INDORE,1135
17-07-96,2,MUMBAI,1425
17-07-96,2,NAGPUR,1375
17-07-96,2,JAIPUR,1100
17-07-96,2,JODHPUR,1050
17-07-96,3,GUWAHATI,NA
17-07-96,3,PATNA,NA
17-07-96,3,SHILLONG,NA
17-07-96,3,AIZAWL,1400
17-07-96,3,BHUBANESHWAR,1300
17-07-96,3,CUTTACK,1342
17-07-96,3,KOLKATA,1150
17-07-96,3,AGARTALA,1370
17-07-96,4,HYDERABAD,1310
17-07-96,4,VIJAYAWADA,1320
17-07-96,4,BANGALORE,NA
17-07-96,4,THIRUVANANTHAPURAM,NA
17-07-96,4,ERNAKULAM,NA
17-07-96,4,CHENNAI,1317
17-07-96,4,MADURAI,1391
17-07-96,4,PONDICHERRY,1500
24-07-96,1,HISAR,1100
24-07-96,1,KARNAL,1070
24-07-96,1,SHIMLA,1400
24-07-96,1,MANDI,1360
24-07-96,1,SRINAGAR,NA
24-07-96,1,JAMMU,NA
24-07-96,1,AMRITSAR,1400
24-07-96,1,LUDHIANA,1160
24-07-96,1,LUCKNOW,1300
24-07-96,1,KANPUR,1180
24-07-96,1,CHANDIGARH,NA
24-07-96,1,DELHI,1120
24-07-96,2,AHMEDABAD,1300
24-07-96,2,RAJKOT,1350
24-07-96,2,PANAJI,1350
24-07-96,2,BHOPAL,1130
24-07-96,2,INDORE,1200
24-07-96,2,MUMBAI,1425
24-07-96,2,NAGPUR,1375
24-07-96,2,JAIPUR,1150
24-07-96,2,JODHPUR,1100
24-07-96,3,GUWAHATI,NA
24-07-96,3,PATNA,NA
24-07-96,3,SHILLONG,NA
24-07-96,3,AIZAWL,1400
24-07-96,3,BHUBANESHWAR,1340
24-07-96,3,CUTTACK,1362
24-07-96,3,KOLKATA,1150
24-07-96,3,AGARTALA,1370
24-07-96,4,HYDERABAD,1310
24-07-96,4,VIJAYAWADA,1320
24-07-96,4,BANGALORE,1460
24-07-96,4,THIRUVANANTHAPURAM,NA
24-07-96,4,ERNAKULAM,NA
24-07-96,4,CHENNAI,1328
24-07-96,4,MADURAI,1300
24-07-96,4,PONDICHERRY,1500
31-07-96,1,HISAR,1100
31-07-96,1,KARNAL,1100
31-07-96,1,SHIMLA,1400
31-07-96,1,MANDI,1360
31-07-96,1,SRINAGAR,NA
31-07-96,1,JAMMU,NA
31-07-96,1,AMRITSAR,1400
31-07-96,1,LUDHIANA,1160
31-07-96,1,LUCKNOW,1250
31-07-96,1,KANPUR,1180
31-07-96,1,CHANDIGARH,NA
31-07-96,1,DELHI,1190
31-07-96,2,AHMEDABAD,1300
31-07-96,2,RAJKOT,1350
31-07-96,2,PANAJI,1350
31-07-96,2,BHOPAL,1130
31-07-96,2,INDORE,1200
31-07-96,2,MUMBAI,1425
31-07-96,2,NAGPUR,1375
31-07-96,2,JAIPUR,1150
31-07-96,2,JODHPUR,1100
31-07-96,3,GUWAHATI,NA
31-07-96,3,PATNA,NA
31-07-96,3,SHILLONG,NA
31-07-96,3,AIZAWL,1400
31-07-96,3,BHUBANESHWAR,1340
31-07-96,3,CUTTACK,1362
31-07-96,3,KOLKATA,1150
31-07-96,3,AGARTALA,1370
31-07-96,4,HYDERABAD,1310
31-07-96,4,VIJAYAWADA,1320
31-07-96,4,BANGALORE,1450
31-07-96,4,THIRUVANANTHAPURAM,2300
31-07-96,4,ERNAKULAM,NA
31-07-96,4,CHENNAI,1328
31-07-96,4,MADURAI,1300
31-07-96,4,PONDICHERRY,1500
07-08-96,1,HISAR,1200
07-08-96,1,KARNAL,1150
07-08-96,1,SHIMLA,1445
07-08-96,1,MANDI,1360
07-08-96,1,SRINAGAR,NA
07-08-96,1,JAMMU,NA
07-08-96,1,AMRITSAR,1400
07-08-96,1,LUDHIANA,1160
07-08-96,1,LUCKNOW,1250
07-08-96,1,KANPUR,1250
07-08-96,1,CHANDIGARH,NA
07-08-96,1,DELHI,1190
07-08-96,2,AHMEDABAD,1300
07-08-96,2,RAJKOT,1350
07-08-96,2,PANAJI,1350
07-08-96,2,BHOPAL,1130
07-08-96,2,INDORE,1200
07-08-96,2,MUMBAI,1425
07-08-96,2,NAGPUR,1300
07-08-96,2,JAIPUR,1150
07-08-96,2,JODHPUR,1100
07-08-96,3,GUWAHATI,NA
07-08-96,3,PATNA,1400
07-08-96,3,SHILLONG,1450
07-08-96,3,AIZAWL,1400
07-08-96,3,BHUBANESHWAR,1400
07-08-96,3,CUTTACK,1487
07-08-96,3,KOLKATA,1150
07-08-96,3,AGARTALA,1370
07-08-96,4,HYDERABAD,1480
07-08-96,4,VIJAYAWADA,1420
07-08-96,4,BANGALORE,1450
07-08-96,4,THIRUVANANTHAPURAM,2300
07-08-96,4,ERNAKULAM,NA
07-08-96,4,CHENNAI,1316
07-08-96,4,MADURAI,1556
07-08-96,4,PONDICHERRY,1500
14-08-96,1,HISAR,1200
14-08-96,1,KARNAL,1250
14-08-96,1,SHIMLA,1445
14-08-96,1,MANDI,1360
14-08-96,1,SRINAGAR,NA
14-08-96,1,JAMMU,NA
14-08-96,1,AMRITSAR,1400
14-08-96,1,LUDHIANA,1160
14-08-96,1,LUCKNOW,1250
14-08-96,1,KANPUR,1280
14-08-96,1,CHANDIGARH,1300
14-08-96,1,DELHI,1275
14-08-96,2,AHMEDABAD,1380
14-08-96,2,RAJKOT,1300
14-08-96,2,PANAJI,1350
14-08-96,2,BHOPAL,1350
14-08-96,2,INDORE,1375
14-08-96,2,MUMBAI,1300
14-08-96,2,NAGPUR,1300
14-08-96,2,JAIPUR,1150
14-08-96,2,JODHPUR,1100
14-08-96,3,GUWAHATI,NA
14-08-96,3,PATNA,1475
14-08-96,3,SHILLONG,1450
14-08-96,3,AIZAWL,1400
14-08-96,3,BHUBANESHWAR,1500
14-08-96,3,CUTTACK,1498
14-08-96,3,KOLKATA,1300
14-08-96,3,AGARTALA,1370
14-08-96,4,HYDERABAD,1480
14-08-96,4,VIJAYAWADA,1420
14-08-96,4,BANGALORE,1450
14-08-96,4,THIRUVANANTHAPURAM,2750
14-08-96,4,ERNAKULAM,2100
14-08-96,4,CHENNAI,1453
14-08-96,4,MADURAI,1596
14-08-96,4,PONDICHERRY,1500
21-08-96,1,HISAR,1225
21-08-96,1,KARNAL,1350
21-08-96,1,SHIMLA,1360
21-08-96,1,MANDI,1550
21-08-96,1,SRINAGAR,NA
21-08-96,1,JAMMU,NA
21-08-96,1,AMRITSAR,1400
21-08-96,1,LUDHIANA,1160
21-08-96,1,LUCKNOW,1270
21-08-96,1,KANPUR,1350
21-08-96,1,CHANDIGARH,1300
21-08-96,1,DELHI,1240
21-08-96,2,AHMEDABAD,1350
21-08-96,2,RAJKOT,1300
21-08-96,2,PANAJI,1350
21-08-96,2,BHOPAL,1350
21-08-96,2,INDORE,1375
21-08-96,2,MUMBAI,1425
21-08-96,2,NAGPUR,1350
21-08-96,2,JAIPUR,1150
21-08-96,2,JODHPUR,1100
21-08-96,3,GUWAHATI,NA
21-08-96,3,PATNA,1475
21-08-96,3,SHILLONG,1450
21-08-96,3,AIZAWL,1400
21-08-96,3,BHUBANESHWAR,1530
21-08-96,3,CUTTACK,1560
21-08-96,3,KOLKATA,1300
21-08-96,3,AGARTALA,1370
21-08-96,4,HYDERABAD,1520
21-08-96,4,VIJAYAWADA,1450
21-08-96,4,BANGALORE,1450
21-08-96,4,THIRUVANANTHAPURAM,2600
21-08-96,4,ERNAKULAM,2100
21-08-96,4,CHENNAI,1453
21-08-96,4,MADURAI,1596
21-08-96,4,PONDICHERRY,1500
28-08-96,1,HISAR,1225
28-08-96,1,KARNAL,1330
28-08-96,1,SHIMLA,1550
28-08-96,1,MANDI,1360
28-08-96,1,SRINAGAR,NA
28-08-96,1,JAMMU,NA
28-08-96,1,AMRITSAR,1400
28-08-96,1,LUDHIANA,1160
28-08-96,1,LUCKNOW,1270
28-08-96,1,KANPUR,1350
28-08-96,1,CHANDIGARH,1300
28-08-96,1,DELHI,1240
28-08-96,2,AHMEDABAD,1350
28-08-96,2,RAJKOT,1300
28-08-96,2,PANAJI,1350
28-08-96,2,BHOPAL,1350
28-08-96,2,INDORE,1375
28-08-96,2,MUMBAI,1425
28-08-96,2,NAGPUR,1350
28-08-96,2,JAIPUR,1150
28-08-96,2,JODHPUR,1100
28-08-96,3,GUWAHATI,1400
28-08-96,3,PATNA,1475
28-08-96,3,SHILLONG,1450
28-08-96,3,AIZAWL,1400
28-08-96,3,BHUBANESHWAR,1530
28-08-96,3,CUTTACK,1540
28-08-96,3,KOLKATA,1400
28-08-96,3,AGARTALA,1370
28-08-96,4,HYDERABAD,1520
28-08-96,4,VIJAYAWADA,1450
28-08-96,4,BANGALORE,1660
28-08-96,4,THIRUVANANTHAPURAM,2600
28-08-96,4,ERNAKULAM,2100
28-08-96,4,CHENNAI,1453
28-08-96,4,MADURAI,1606
28-08-96,4,PONDICHERRY,1700
04-09-96,1,HISAR,1250
04-09-96,1,KARNAL,1330
04-09-96,1,SHIMLA,1445
04-09-96,1,MANDI,1425
04-09-96,1,SRINAGAR,NA
04-09-96,1,JAMMU,NA
04-09-96,1,AMRITSAR,1400
04-09-96,1,LUDHIANA,1160
04-09-96,1,LUCKNOW,1270
04-09-96,1,KANPUR,1350
04-09-96,1,CHANDIGARH,1300
04-09-96,1,DELHI,1240
04-09-96,2,AHMEDABAD,1350
04-09-96,2,RAJKOT,1300
04-09-96,2,PANAJI,1350
04-09-96,2,BHOPAL,1350
04-09-96,2,INDORE,1200
04-09-96,2,MUMBAI,1425
04-09-96,2,NAGPUR,1350
04-09-96,2,JAIPUR,1150
04-09-96,2,JODHPUR,1100
04-09-96,3,GUWAHATI,1450
04-09-96,3,PATNA,1450
04-09-96,3,SHILLONG,1450
04-09-96,3,AIZAWL,1400
04-09-96,3,BHUBANESHWAR,1530
04-09-96,3,CUTTACK,1540
04-09-96,3,KOLKATA,1400
04-09-96,3,AGARTALA,1550
04-09-96,4,HYDERABAD,1520
04-09-96,4,VIJAYAWADA,1450
04-09-96,4,BANGALORE,1660
04-09-96,4,THIRUVANANTHAPURAM,2500
04-09-96,4,ERNAKULAM,2300
04-09-96,4,CHENNAI,1453
04-09-96,4,MADURAI,1606
04-09-96,4,PONDICHERRY,1700
11-09-96,1,HISAR,1250
11-09-96,1,KARNAL,1330
11-09-96,1,SHIMLA,1475
11-09-96,1,MANDI,1425
11-09-96,1,SRINAGAR,NA
11-09-96,1,JAMMU,NA
11-09-96,1,AMRITSAR,1400
11-09-96,1,LUDHIANA,1160
11-09-96,1,LUCKNOW,1270
11-09-96,1,KANPUR,1350
11-09-96,1,CHANDIGARH,1300
11-09-96,1,DELHI,1280
11-09-96,2,AHMEDABAD,1350
11-09-96,2,RAJKOT,1300
11-09-96,2,PANAJI,1350
11-09-96,2,BHOPAL,1350
11-09-96,2,INDORE,1300
11-09-96,2,MUMBAI,1400
11-09-96,2,NAGPUR,1375
11-09-96,2,JAIPUR,1150
11-09-96,2,JODHPUR,1100
11-09-96,3,GUWAHATI,1430
11-09-96,3,PATNA,1450
11-09-96,3,SHILLONG,1450
11-09-96,3,AIZAWL,1400
11-09-96,3,BHUBANESHWAR,1520
11-09-96,3,CUTTACK,1518
11-09-96,3,KOLKATA,1400
11-09-96,3,AGARTALA,1550
11-09-96,4,HYDERABAD,1520
11-09-96,4,VIJAYAWADA,1450
11-09-96,4,BANGALORE,1700
11-09-96,4,THIRUVANANTHAPURAM,2250
11-09-96,4,ERNAKULAM,2000
11-09-96,4,CHENNAI,1453
11-09-96,4,MADURAI,1606
11-09-96,4,PONDICHERRY,1840
18-09-96,1,HISAR,1250
18-09-96,1,KARNAL,1330
18-09-96,1,SHIMLA,1450
18-09-96,1,MANDI,1425
18-09-96,1,SRINAGAR,NA
18-09-96,1,JAMMU,NA
18-09-96,1,AMRITSAR,1400
18-09-96,1,LUDHIANA,1160
18-09-96,1,LUCKNOW,1450
18-09-96,1,KANPUR,1300
18-09-96,1,CHANDIGARH,1300
18-09-96,1,DELHI,1260
18-09-96,2,AHMEDABAD,1350
18-09-96,2,RAJKOT,1300
18-09-96,2,PANAJI,1350
18-09-96,2,BHOPAL,1350
18-09-96,2,INDORE,1300
18-09-96,2,MUMBAI,1400
18-09-96,2,NAGPUR,1375
18-09-96,2,JAIPUR,1150
18-09-96,2,JODHPUR,1100
18-09-96,3,GUWAHATI,1430
18-09-96,3,PATNA,1450
18-09-96,3,SHILLONG,1450
18-09-96,3,AIZAWL,1400
18-09-96,3,BHUBANESHWAR,1520
18-09-96,3,CUTTACK,1518
18-09-96,3,KOLKATA,1400
18-09-96,3,AGARTALA,1550
18-09-96,4,HYDERABAD,1520
18-09-96,4,VIJAYAWADA,1450
18-09-96,4,BANGALORE,1700
18-09-96,4,THIRUVANANTHAPURAM,2250
18-09-96,4,ERNAKULAM,2000
18-09-96,4,CHENNAI,1403
18-09-96,4,MADURAI,1455
18-09-96,4,PONDICHERRY,1820
25-09-96,1,HISAR,1250
25-09-96,1,KARNAL,1330
25-09-96,1,SHIMLA,1525
25-09-96,1,MANDI,1425
25-09-96,1,SRINAGAR,NA
25-09-96,1,JAMMU,NA
25-09-96,1,AMRITSAR,1400
25-09-96,1,LUDHIANA,1160
25-09-96,1,LUCKNOW,1450
25-09-96,1,KANPUR,1300
25-09-96,1,CHANDIGARH,1300
25-09-96,1,DELHI,1270
25-09-96,2,AHMEDABAD,1350
25-09-96,2,RAJKOT,1300
25-09-96,2,PANAJI,1350
25-09-96,2,BHOPAL,1350
25-09-96,2,INDORE,1375
25-09-96,2,MUMBAI,1400
25-09-96,2,NAGPUR,1375
25-09-96,2,JAIPUR,1150
25-09-96,2,JODHPUR,1100
25-09-96,3,GUWAHATI,1470
25-09-96,3,PATNA,1450
25-09-96,3,SHILLONG,1450
25-09-96,3,AIZAWL,1400
25-09-96,3,BHUBANESHWAR,1520
25-09-96,3,CUTTACK,1518
25-09-96,3,KOLKATA,1400
25-09-96,3,AGARTALA,1550
25-09-96,4,HYDERABAD,1520
25-09-96,4,VIJAYAWADA,1450
25-09-96,4,BANGALORE,1700
25-09-96,4,THIRUVANANTHAPURAM,2200
25-09-96,4,ERNAKULAM,2000
25-09-96,4,CHENNAI,1403
25-09-96,4,MADURAI,1455
25-09-96,4,PONDICHERRY,1820
02-10-96,1,HISAR,1250
02-10-96,1,KARNAL,1250
02-10-96,1,SHIMLA,1525
02-10-96,1,MANDI,1425
02-10-96,1,SRINAGAR,NA
02-10-96,1,JAMMU,NA
02-10-96,1,AMRITSAR,1400
02-10-96,1,LUDHIANA,1160
02-10-96,1,LUCKNOW,1450
02-10-96,1,KANPUR,1300
02-10-96,1,CHANDIGARH,1300
02-10-96,1,DELHI,1270
02-10-96,2,AHMEDABAD,1350
02-10-96,2,RAJKOT,1300
02-10-96,2,PANAJI,1550
02-10-96,2,BHOPAL,1350
02-10-96,2,INDORE,1250
02-10-96,2,MUMBAI,1400
02-10-96,2,NAGPUR,1375
02-10-96,2,JAIPUR,1250
02-10-96,2,JODHPUR,1200
02-10-96,3,GUWAHATI,1470
02-10-96,3,PATNA,1450
02-10-96,3,SHILLONG,1450
02-10-96,3,AIZAWL,1400
02-10-96,3,BHUBANESHWAR,1510
02-10-96,3,CUTTACK,1528
02-10-96,3,KOLKATA,1400
02-10-96,3,AGARTALA,1500
02-10-96,4,HYDERABAD,1520
02-10-96,4,VIJAYAWADA,1450
02-10-96,4,BANGALORE,1700
02-10-96,4,THIRUVANANTHAPURAM,2200
02-10-96,4,ERNAKULAM,2000
02-10-96,4,CHENNAI,1403
02-10-96,4,MADURAI,1455
02-10-96,4,PONDICHERRY,1820
03-10-96,1,HISAR,1250
03-10-96,1,KARNAL,1250
03-10-96,1,SHIMLA,1525
03-10-96,1,MANDI,1425
03-10-96,1,SRINAGAR,NA
03-10-96,1,JAMMU,NA
03-10-96,1,AMRITSAR,1400
03-10-96,1,LUDHIANA,1160
03-10-96,1,LUCKNOW,1450
03-10-96,1,KANPUR,1300
03-10-96,1,CHANDIGARH,1300
03-10-96,1,DELHI,1270
03-10-96,2,AHMEDABAD,1350
03-10-96,2,RAJKOT,1300
03-10-96,2,PANAJI,1550
03-10-96,2,BHOPAL,1350
03-10-96,2,INDORE,1250
03-10-96,2,MUMBAI,1400
03-10-96,2,NAGPUR,1375
03-10-96,2,JAIPUR,1250
03-10-96,2,JODHPUR,1200
03-10-96,3,GUWAHATI,1470
03-10-96,3,PATNA,1450
03-10-96,3,SHILLONG,1450
03-10-96,3,AIZAWL,1400
03-10-96,3,BHUBANESHWAR,1510
03-10-96,3,CUTTACK,1528
03-10-96,3,KOLKATA,1400
03-10-96,3,AGARTALA,1500
03-10-96,4,HYDERABAD,1520
03-10-96,4,VIJAYAWADA,1450
03-10-96,4,BANGALORE,1700
03-10-96,4,THIRUVANANTHAPURAM,2200
03-10-96,4,ERNAKULAM,2000
03-10-96,4,CHENNAI,1403
03-10-96,4,MADURAI,1455
03-10-96,4,PONDICHERRY,1820
09-10-96,1,HISAR,1250
09-10-96,1,KARNAL,1360
09-10-96,1,SHIMLA,NA
09-10-96,1,MANDI,NA
09-10-96,1,SRINAGAR,NA
09-10-96,1,JAMMU,NA
09-10-96,1,AMRITSAR,NA
09-10-96,1,LUDHIANA,NA
09-10-96,1,LUCKNOW,1410
09-10-96,1,KANPUR,1300
09-10-96,1,CHANDIGARH,NA
09-10-96,1,DELHI,1270
09-10-96,2,RAJKOT,1300
09-10-96,2,PANAJI,NA
09-10-96,2,BHOPAL,1340
09-10-96,2,INDORE,1250
09-10-96,2,MUMBAI,1451
09-10-96,2,NAGPUR,1438
09-10-96,2,JAIPUR,NA
09-10-96,2,JODHPUR,NA
09-10-96,2,AHMEDABAD,1350
09-10-96,3,GUWAHATI,1450
09-10-96,3,PATNA,1425
09-10-96,3,SHILLONG,NA
09-10-96,3,AIZAWL,1400
09-10-96,3,BHUBANESHWAR,1520
